"시점","월별(1)","발전원별(1)",발전원별(2),발전원별(3),데이터
"2021","2월","사업자(종합)",수력,양수,307903
"2021","2월","사업자(종합)",수력,소수력,32732
"2021","2월","사업자(종합)",기력,소계,13818328
"2021","2월","사업자(종합)",기력,무연탄,134298
"2021","2월","사업자(종합)",기력,유연탄,13559104
"2021","2월","사업자(종합)",기력,중유,94611
"2021","2월","사업자(종합)",기력,LNG,30316
"2021","2월","사업자(종합)",복합화력,소계,10289837
"2021","2월","사업자(종합)",원자력,소계,12731704
"2021","2월","사업자(종합)",신재생,소계,2991256
"2021","2월","사업자(종합)",집단,소계,4401062
"2021","2월","사업자(종합)",내연력,소계,39715
"2021","2월","사업자(종합)",기타,소계,79127
"2021","2월","상용자가",소계,소계,...
"2021","2월","상용자가",한전구입,소계,144614
"2021","2월","상용자가",자가소비,소계,...
"2021","2월","총발전량",사업자+한전구입,소계,44973731
"2021","2월","총발전량",사업자+상용자가,소계,...
"2021","3월","한전 및 자회사",소계,소계,30634994
"2021","3월","한전 및 자회사",수력,소계,387905
"2021","3월","한전 및 자회사",수력,일반,68697
"2021","3월","한전 및 자회사",수력,양수,308632
"2021","3월","한전 및 자회사",수력,소수력,10576
"2021","3월","한전 및 자회사",기력,소계,11509612
"2021","3월","한전 및 자회사",기력,무연탄,143907
"2021","3월","한전 및 자회사",기력,유연탄,11365705
"2021","3월","한전 및 자회사",기력,중유,-
"2021","3월","한전 및 자회사",기력,LNG,-
"2021","3월","한전 및 자회사",복합화력,소계,3807804
"2021","3월","한전 및 자회사",원자력,소계,13799717
"2021","3월","한전 및 자회사",신재생,소계,762492
"2021","3월","한전 및 자회사",집단,소계,321788
"2021","3월","한전 및 자회사",내연력,소계,38574
"2021","3월","한전 및 자회사",기타,소계,7101
"2021","3월","타사",소계,소계,16405076
"2021","3월","타사",수력,소계,124150
"2021","3월","타사",수력,일반,82586
"2021","3월","타사",수력,소수력,41564
"2021","3월","타사",기력,유연탄,849689
"2021","3월","타사",복합화력,소계,8216580
"2021","3월","타사",신재생,소계,2713028
"2021","3월","타사",집단,소계,4416575
"2021","3월","타사",기타,소계,85054
"2021","3월","사업자(종합)",소계,소계,47040069
"2021","3월","사업자(종합)",수력,소계,512055
"2021","3월","사업자(종합)",수력,일반,151283
"2021","3월","사업자(종합)",수력,양수,308632
"2021","3월","사업자(종합)",수력,소수력,52140
"2021","3월","사업자(종합)",기력,소계,12359301
"2021","3월","사업자(종합)",기력,무연탄,143907
"2021","3월","사업자(종합)",기력,유연탄,12215394
"2021","3월","사업자(종합)",기력,중유,-
"2021","3월","사업자(종합)",기력,LNG,-
"2021","3월","사업자(종합)",복합화력,소계,12024384
"2021","3월","사업자(종합)",원자력,소계,13799717
"2021","3월","사업자(종합)",신재생,소계,3475520
"2021","3월","사업자(종합)",집단,소계,4738364
"2021","3월","사업자(종합)",내연력,소계,38574
"2021","3월","사업자(종합)",기타,소계,92155
"2021","3월","상용자가",소계,소계,...
"2021","3월","상용자가",한전구입,소계,152651
"2021","3월","상용자가",자가소비,소계,...
"2021","3월","총발전량",사업자+한전구입,소계,47192720
"2021","3월","총발전량",사업자+상용자가,소계,...
"2021","4월","한전 및 자회사",소계,소계,29411611
"2021","4월","한전 및 자회사",수력,소계,405692
"2021","4월","한전 및 자회사",수력,일반,76531
"2021","4월","한전 및 자회사",수력,양수,319447
"2021","4월","한전 및 자회사",수력,소수력,9715
"2021","4월","한전 및 자회사",기력,소계,11211308
"2021","4월","한전 및 자회사",기력,무연탄,120910
"2021","4월","한전 및 자회사",기력,유연탄,10971398
"2021","4월","한전 및 자회사",기력,중유,31683
"2021","4월","한전 및 자회사",기력,LNG,87317
"2021","4월","한전 및 자회사",복합화력,소계,4089890
"2021","4월","한전 및 자회사",원자력,소계,12550522
"2021","4월","한전 및 자회사",신재생,소계,795038
"2021","4월","한전 및 자회사",집단,소계,304077
"2021","4월","한전 및 자회사",내연력,소계,49291
"2021","4월","한전 및 자회사",기타,소계,5792
"2021","4월","타사",소계,소계,14133558
"2021","4월","타사",수력,소계,150484
"2021","4월","타사",수력,일반,105434
"2021","4월","타사",수력,소수력,45050
"2021","4월","타사",기력,유연탄,1117062
"2021","4월","타사",복합화력,소계,6220942
"2021","4월","타사",신재생,소계,2957751
"2021","4월","타사",집단,소계,3600149
"2021","4월","타사",기타,소계,87169
"2021","4월","사업자(종합)",소계,소계,43545169
"2021","4월","사업자(종합)",수력,소계,556177
"2021","4월","사업자(종합)",수력,일반,181964
"2021","4월","사업자(종합)",수력,양수,319447
"2021","4월","사업자(종합)",수력,소수력,54765
"2021","4월","사업자(종합)",기력,소계,12328370
"2021","4월","사업자(종합)",기력,무연탄,120910
"2021","4월","사업자(종합)",기력,유연탄,12088460
"2021","4월","사업자(종합)",기력,중유,31683
"2021","4월","사업자(종합)",기력,LNG,87317
"2021","4월","사업자(종합)",복합화력,소계,10310832
"2021","4월","사업자(종합)",원자력,소계,12550522
"2021","4월","사업자(종합)",신재생,소계,3752789
"2021","4월","사업자(종합)",집단,소계,3904226
"2021","4월","사업자(종합)",내연력,소계,49291
"2021","4월","사업자(종합)",기타,소계,92961
"2021","4월","상용자가",소계,소계,...
"2021","4월","상용자가",한전구입,소계,92326
"2021","4월","상용자가",자가소비,소계,...
"2021","4월","총발전량",사업자+한전구입,소계,43637495
"2021","4월","총발전량",사업자+상용자가,소계,...
"2021","5월","한전 및 자회사",소계,소계,30432530
"2021","5월","한전 및 자회사",수력,소계,448307
"2021","5월","한전 및 자회사",수력,일반,133752
"2021","5월","한전 및 자회사",수력,양수,303229
"2021","5월","한전 및 자회사",수력,소수력,11325
"2021","5월","한전 및 자회사",기력,소계,12877349
"2021","5월","한전 및 자회사",기력,무연탄,234809
"2021","5월","한전 및 자회사",기력,유연탄,12387478
"2021","5월","한전 및 자회사",기력,중유,180883
"2021","5월","한전 및 자회사",기력,LNG,74179
"2021","5월","한전 및 자회사",복합화력,소계,3252531
"2021","5월","한전 및 자회사",원자력,소계,12760349
"2021","5월","한전 및 자회사",신재생,소계,722602
"2021","5월","한전 및 자회사",집단,소계,322617
"2021","5월","한전 및 자회사",내연력,소계,44032
"2021","5월","한전 및 자회사",기타,소계,4743
"2021","5월","타사",소계,소계,13853644
"2021","5월","타사",수력,소계,188657
"2021","5월","타사",수력,일반,138775
"2021","5월","타사",수력,소수력,49883
"2021","5월","타사",기력,유연탄,1077124
"2021","5월","타사",복합화력,소계,6633583
"2021","5월","타사",신재생,소계,2957516
"2021","5월","타사",집단,소계,2907864
"2021","5월","타사",기타,소계,88901
"2021","5월","사업자(종합)",소계,소계,44286175
"2021","5월","사업자(종합)",수력,소계,636964
"2021","5월","사업자(종합)",수력,일반,272527
"2021","5월","사업자(종합)",수력,양수,303229
"2021","5월","사업자(종합)",수력,소수력,61208
"2021","5월","사업자(종합)",기력,소계,13954473
"2021","5월","사업자(종합)",기력,무연탄,234809
"2021","5월","사업자(종합)",기력,유연탄,13464602
"2021","5월","사업자(종합)",기력,중유,180883
"2021","5월","사업자(종합)",기력,LNG,74179
"2021","5월","사업자(종합)",복합화력,소계,9886114
"2021","5월","사업자(종합)",원자력,소계,12760349
"2021","5월","사업자(종합)",신재생,소계,3680118
"2021","5월","사업자(종합)",집단,소계,3230480
"2021","5월","사업자(종합)",내연력,소계,44032
"2021","5월","사업자(종합)",기타,소계,93644
"2021","5월","상용자가",소계,소계,...
"2021","5월","상용자가",한전구입,소계,18465
"2021","5월","상용자가",자가소비,소계,...
"2021","5월","총발전량",사업자+한전구입,소계,44304640
"2021","5월","총발전량",사업자+상용자가,소계,...
"2021","6월","한전 및 자회사",소계,소계,31508419
"2021","6월","한전 및 자회사",수력,소계,455644
"2021","6월","한전 및 자회사",수력,일반,147822
"2021","6월","한전 및 자회사",수력,양수,295412
"2021","6월","한전 및 자회사",수력,소수력,12411
"2021","6월","한전 및 자회사",기력,소계,14996386
"2021","6월","한전 및 자회사",기력,무연탄,143016
"2021","6월","한전 및 자회사",기력,유연탄,14559776
"2021","6월","한전 및 자회사",기력,중유,137630
"2021","6월","한전 및 자회사",기력,LNG,155963
"2021","6월","한전 및 자회사",복합화력,소계,3936587
"2021","6월","한전 및 자회사",원자력,소계,11314115
"2021","6월","한전 및 자회사",신재생,소계,470683
"2021","6월","한전 및 자회사",집단,소계,299031
"2021","6월","한전 및 자회사",내연력,소계,29890
"2021","6월","한전 및 자회사",기타,소계,6082
"2021","6월","타사",소계,소계,14209952
"2021","6월","타사",수력,소계,230873
"2021","6월","타사",수력,일반,180668
"2021","6월","타사",수력,소수력,50205
"2021","6월","타사",기력,유연탄,1391796
"2021","6월","타사",복합화력,소계,6856751
"2021","6월","타사",신재생,소계,2719169
"2021","6월","타사",집단,소계,2910341
"2021","6월","타사",기타,소계,101022
"2021","6월","사업자(종합)",소계,소계,45718371
"2021","6월","사업자(종합)",수력,소계,686517
"2021","6월","사업자(종합)",수력,일반,328490
"2021","6월","사업자(종합)",수력,양수,295412
"2021","6월","사업자(종합)",수력,소수력,62615
"2021","6월","사업자(종합)",기력,소계,16388182
"2021","6월","사업자(종합)",기력,무연탄,143016
"2021","6월","사업자(종합)",기력,유연탄,15951573
"2021","6월","사업자(종합)",기력,중유,137630
"2021","6월","사업자(종합)",기력,LNG,155963
"2021","6월","사업자(종합)",복합화력,소계,10793338
"2021","6월","사업자(종합)",원자력,소계,11314115
"2021","6월","사업자(종합)",신재생,소계,3189852
"2021","6월","사업자(종합)",집단,소계,3209372
"2021","6월","사업자(종합)",내연력,소계,29890
"2021","6월","사업자(종합)",기타,소계,107105
"2021","6월","상용자가",소계,소계,...
"2021","6월","상용자가",한전구입,소계,69735
"2021","6월","상용자가",자가소비,소계,...
"2021","6월","총발전량",사업자+한전구입,소계,45788106
"2021","6월","총발전량",사업자+상용자가,소계,...
"2021","7월","한전 및 자회사",소계,소계,37970402
"2021","7월","한전 및 자회사",수력,소계,482337
"2021","7월","한전 및 자회사",수력,일반,123236
"2021","7월","한전 및 자회사",수력,양수,343656
"2021","7월","한전 및 자회사",수력,소수력,15445
"2021","7월","한전 및 자회사",기력,소계,19208178
"2021","7월","한전 및 자회사",기력,무연탄,241116
"2021","7월","한전 및 자회사",기력,유연탄,18490128
"2021","7월","한전 및 자회사",기력,중유,237595
"2021","7월","한전 및 자회사",기력,LNG,239338
"2021","7월","한전 및 자회사",복합화력,소계,5032095
"2021","7월","한전 및 자회사",원자력,소계,12303367
"2021","7월","한전 및 자회사",신재생,소계,604507
"2021","7월","한전 및 자회사",집단,소계,293256
"2021","7월","한전 및 자회사",내연력,소계,39511
"2021","7월","한전 및 자회사",기타,소계,7152
"2021","7월","타사",소계,소계,16076171
"2021","7월","타사",수력,소계,229531
"2021","7월","타사",수력,일반,172506
"2021","7월","타사",수력,소수력,57025
"2021","7월","타사",기력,유연탄,1965183
"2021","7월","타사",복합화력,소계,7499824
"2021","7월","타사",신재생,소계,2785495
"2021","7월","타사",집단,소계,3494369
"2021","7월","타사",기타,소계,101770
"2021","7월","사업자(종합)",소계,소계,54046573
"2021","7월","사업자(종합)",수력,소계,711868
"2021","7월","사업자(종합)",수력,일반,295742
"2021","7월","사업자(종합)",수력,양수,343656
"2021","7월","사업자(종합)",수력,소수력,72470
