년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh),연도,월,사용량
202206,대구광역시,전체,"공공행정, 국방 및 사회보장 행정","1,026 ","17,099,238 ","2,584,648,486 ",151.2 ,2022,06,17099238.0
202206,대구광역시,전체,광업 ,76 ,"1,461,508 ","156,984,675 ",107.4 ,2022,06,1461508.0
202206,대구광역시,전체,교육 서비스업,"4,278 ","33,366,009 ","4,145,138,344 ",124.2 ,2022,06,33366009.0
202206,대구광역시,전체,금융 및 보험업 ,894 ,"7,253,918 ","1,095,734,072 ",151.1 ,2022,06,7253918.0
202206,대구광역시,전체,"농업, 임업 및 어업 ","16,635 ","7,917,795 ","442,746,167 ",55.9 ,2022,06,7917795.0
202206,대구광역시,전체,도매 및 소매업,"29,180 ","79,838,579 ","10,563,105,912 ",132.3 ,2022,06,79838579.0
202206,대구광역시,전체,보건업 및 사회복지 서비스업,"3,355 ","30,848,188 ","4,152,964,741 ",134.6 ,2022,06,30848188.0
202206,대구광역시,전체,부동산업 및 임대업 ,"54,838 ","115,946,943 ","16,413,772,166 ",141.6 ,2022,06,115946943.0
202206,대구광역시,전체,"사업시설관리,사업지원서비스업","4,607 ","5,814,614 ","893,107,575 ",153.6 ,2022,06,5814614.0
202206,대구광역시,전체,숙박 및 음식점업 ,"23,958 ","55,996,734 ","7,303,130,453 ",130.4 ,2022,06,55996734.0
202206,대구광역시,전체,"예술,스포츠및여가관련서비스업","3,642 ","13,353,250 ","1,847,166,401 ",138.3 ,2022,06,13353250.0
202206,대구광역시,전체,운수업,"2,682 ","35,658,386 ","4,871,338,530 ",136.6 ,2022,06,35658386.0
202206,대구광역시,전체,"전기, 가스, 증기 및 수도사업 ","4,824 ","37,201,488 ","4,710,788,843 ",126.6 ,2022,06,37201488.0
202206,대구광역시,전체,"전문, 과학 및 기술 서비스업 ","1,408 ","5,008,732 ","720,185,810 ",143.8 ,2022,06,5008732.0
202206,대구광역시,전체,제조업 ,"19,365 ","456,295,886 ","57,744,670,943 ",126.6 ,2022,06,456295886.0
202206,대구광역시,전체,"출판영상,방송통신정보서비스업","10,209 ","22,974,933 ","2,604,333,492 ",113.4 ,2022,06,22974933.0
202206,대구광역시,전체,하수폐기처리원료재생환경복원,622 ,"26,453,939 ","3,165,825,924 ",119.7 ,2022,06,26453939.0
202206,대구광역시,전체,"협회단체,수리기타개인서비스업","11,289 ","19,878,970 ","2,928,637,989 ",147.3 ,2022,06,19878970.0
202206,대구광역시,전체,합계,"195,631 ","982,771,244 ","127,950,466,594 ",130.2,2022,06,982771244.0
202206,대전광역시,전체,건설업 ,"1,433 ","15,640,223 ","1,964,962,481 ",125.6 ,2022,06,15640223.0
202206,대전광역시,전체,"공공행정, 국방 및 사회보장 행정",684 ,"18,821,151 ","2,455,371,723 ",130.5 ,2022,06,18821151.0
202206,대전광역시,전체,광업 ,18 ,"95,358 ","18,014,364 ",188.9 ,2022,06,95358.0
202206,대전광역시,전체,교육 서비스업,"2,311 ","33,156,437 ","3,782,356,688 ",114.1 ,2022,06,33156437.0
202206,대전광역시,전체,금융 및 보험업 ,422 ,"4,346,926 ","667,914,455 ",153.7 ,2022,06,4346926.0
202206,대전광역시,전체,"농업, 임업 및 어업 ","8,439 ","2,659,772 ","177,373,534 ",66.7 ,2022,06,2659772.0
202206,대전광역시,전체,도매 및 소매업,"22,943 ","68,520,149 ","9,099,290,682 ",132.8 ,2022,06,68520149.0
202206,대전광역시,전체,보건업 및 사회복지 서비스업,"2,018 ","17,344,529 ","2,328,119,758 ",134.2 ,2022,06,17344529.0
202206,대전광역시,전체,부동산업 및 임대업 ,"20,184 ","68,086,140 ","9,742,840,778 ",143.1 ,2022,06,68086140.0
202206,대전광역시,전체,"사업시설관리,사업지원서비스업","1,969 ","3,365,135 ","486,294,490 ",144.5 ,2022,06,3365135.0
202206,대전광역시,전체,숙박 및 음식점업 ,"13,199 ","32,131,077 ","4,235,860,649 ",131.8 ,2022,06,32131077.0
202206,대전광역시,전체,"예술,스포츠및여가관련서비스업","2,121 ","7,506,955 ","1,096,350,812 ",146 ,2022,06,7506955.0
202206,대전광역시,전체,운수업,"1,293 ","9,647,782 ","1,305,796,911 ",135.3 ,2022,06,9647782.0
202206,대전광역시,전체,"전기, 가스, 증기 및 수도사업 ","2,821 ","16,059,790 ","1,879,397,892 ",117 ,2022,06,16059790.0
202206,대전광역시,전체,"전문, 과학 및 기술 서비스업 ",923 ,"78,559,820 ","9,976,947,273 ",127 ,2022,06,78559820.0
202206,대전광역시,전체,제조업 ,"5,515 ","195,699,599 ","24,449,440,421 ",124.9 ,2022,06,195699599.0
202206,대전광역시,전체,"출판영상,방송통신정보서비스업","6,043 ","26,472,283 ","2,987,449,635 ",112.9 ,2022,06,26472283.0
202206,대전광역시,전체,하수폐기처리원료재생환경복원,434 ,"10,260,255 ","1,269,479,791 ",123.7 ,2022,06,10260255.0
202206,대전광역시,전체,"협회단체,수리기타개인서비스업","6,248 ","9,323,546 ","1,558,994,109 ",167.2 ,2022,06,9323546.0
202206,대전광역시,전체,합계,"99,018 ","617,696,927 ","79,482,256,446 ",128.7,2022,06,617696927.0
202206,부산광역시,전체,"가구내고용,미분류자가소비생산",56 ,"72,726 ","10,900,482 ",149.9 ,2022,06,72726.0
202206,부산광역시,전체,건설업 ,"3,114 ","17,091,630 ","2,683,914,743 ",157 ,2022,06,17091630.0
202206,부산광역시,전체,"공공행정, 국방 및 사회보장 행정","1,725 ","17,018,708 ","2,466,560,850 ",144.9 ,2022,06,17018708.0
202206,부산광역시,전체,광업 ,191 ,"1,714,902 ","280,405,445 ",163.5 ,2022,06,1714902.0
202206,부산광역시,전체,교육 서비스업,"4,137 ","36,761,900 ","4,471,262,227 ",121.6 ,2022,06,36761900.0
202206,부산광역시,전체,국제 및 외국기관,9 ,"527,840 ","74,226,211 ",140.6 ,2022,06,527840.0
202206,부산광역시,전체,금융 및 보험업 ,985 ,"8,400,819 ","1,281,231,509 ",152.5 ,2022,06,8400819.0
202206,부산광역시,전체,"농업, 임업 및 어업 ","12,691 ","7,808,782 ","539,874,876 ",69.1 ,2022,06,7808782.0
202206,부산광역시,전체,도매 및 소매업,"35,614 ","108,451,650 ","14,710,951,154 ",135.6 ,2022,06,108451650.0
202206,부산광역시,전체,보건업 및 사회복지 서비스업,"3,968 ","33,746,603 ","4,663,243,029 ",138.2 ,2022,06,33746603.0
202206,부산광역시,전체,부동산업 및 임대업 ,"72,104 ","165,917,743 ","24,208,208,064 ",145.9 ,2022,06,165917743.0
202206,부산광역시,전체,"사업시설관리,사업지원서비스업","2,158 ","3,041,937 ","503,162,827 ",165.4 ,2022,06,3041937.0
202206,부산광역시,전체,숙박 및 음식점업 ,"31,249 ","84,508,349 ","11,281,056,343 ",133.5 ,2022,06,84508349.0
202206,부산광역시,전체,"예술,스포츠및여가관련서비스업","3,083 ","16,437,786 ","2,262,150,667 ",137.6 ,2022,06,16437786.0
202206,부산광역시,전체,운수업,"2,981 ","59,614,726 ","7,920,931,231 ",132.9 ,2022,06,59614726.0
202206,부산광역시,전체,"전기, 가스, 증기 및 수도사업 ","5,337 ","50,646,522 ","6,849,234,193 ",135.2 ,2022,06,50646522.0
202206,부산광역시,전체,"전문, 과학 및 기술 서비스업 ","1,872 ","8,368,084 ","1,168,731,814 ",139.7 ,2022,06,8368084.0
202206,부산광역시,전체,제조업 ,"21,406 ","593,248,697 ","76,949,334,319 ",129.7 ,2022,06,593248697.0
202206,부산광역시,전체,"출판영상,방송통신정보서비스업","13,911 ","49,908,936 ","5,728,542,718 ",114.8 ,2022,06,49908936.0
202206,부산광역시,전체,하수폐기처리원료재생환경복원,"2,491 ","23,386,550 ","2,995,869,656 ",128.1 ,2022,06,23386550.0
202206,부산광역시,전체,"협회단체,수리기타개인서비스업","11,359 ","22,817,000 ","3,423,369,288 ",150 ,2022,06,22817000.0
202206,부산광역시,전체,합계,"230,441 ","1,309,491,890 ","174,473,161,646 ",133.2,2022,06,1309491890.0
202206,서울특별시,전체,"가구내고용,미분류자가소비생산",9 ,"6,480 ","819,669 ",126.5 ,2022,06,6480.0
202206,서울특별시,전체,건설업 ,"7,424 ","49,878,737 ","7,225,972,954 ",144.9 ,2022,06,49878737.0
202206,서울특별시,전체,"공공행정, 국방 및 사회보장 행정","3,646 ","49,107,063 ","7,535,182,308 ",153.4 ,2022,06,49107063.0
202206,서울특별시,전체,광업 ,154 ,"214,772 ","32,045,627 ",149.2 ,2022,06,214772.0
202206,서울특별시,전체,교육 서비스업,"10,896 ","132,533,103 ","15,482,848,956 ",116.8 ,2022,06,132533103.0
202206,서울특별시,전체,국제 및 외국기관,143 ,"3,296,701 ","408,161,616 ",123.8 ,2022,06,3296701.0
202206,서울특별시,전체,금융 및 보험업 ,"1,669 ","35,702,476 ","5,167,925,853 ",144.7 ,2022,06,35702476.0
202206,서울특별시,전체,"농업, 임업 및 어업 ","2,229 ","1,291,618 ","96,640,446 ",74.8 ,2022,06,1291618.0
202206,서울특별시,전체,도매 및 소매업,"105,553 ","296,247,013 ","40,155,276,034 ",135.5 ,2022,06,296247013.0
202206,서울특별시,전체,보건업 및 사회복지 서비스업,"8,648 ","114,414,259 ","14,873,861,312 ",130 ,2022,06,114414259.0
202206,서울특별시,전체,부동산업 및 임대업 ,"252,646 ","992,692,405 ","145,075,296,133 ",146.1 ,2022,06,992692405.0
202206,서울특별시,전체,"사업시설관리,사업지원서비스업","11,616 ","23,683,271 ","3,517,821,753 ",148.5 ,2022,06,23683271.0
202206,서울특별시,전체,숙박 및 음식점업 ,"58,145 ","182,702,121 ","24,044,552,224 ",131.6 ,2022,06,182702121.0
202206,서울특별시,전체,"예술,스포츠및여가관련서비스업","9,963 ","43,854,704 ","5,970,982,669 ",136.2 ,2022,06,43854704.0
202206,서울특별시,전체,운수업,"3,005 ","172,729,776 ","22,058,900,211 ",127.7 ,2022,06,172729776.0
202206,서울특별시,전체,"전기, 가스, 증기 및 수도사업 ","10,649 ","91,865,899 ","11,371,073,011 ",123.8 ,2022,06,91865899.0
202206,서울특별시,전체,"전문, 과학 및 기술 서비스업 ","7,106 ","42,249,235 ","5,706,416,176 ",135.1 ,2022,06,42249235.0
202206,서울특별시,전체,제조업 ,"42,241 ","117,829,582 ","15,626,985,639 ",132.6 ,2022,06,117829582.0
202206,서울특별시,전체,"출판영상,방송통신정보서비스업","31,870 ","178,737,924 ","20,558,497,201 ",115 ,2022,06,178737924.0
202206,서울특별시,전체,하수폐기처리원료재생환경복원,"2,261 ","50,180,730 ","5,864,649,455 ",116.9 ,2022,06,50180730.0
202206,서울특별시,전체,"협회단체,수리기타개인서비스업","27,044 ","58,155,897 ","9,356,558,087 ",160.9 ,2022,06,58155897.0
202206,서울특별시,전체,합계,"596,917 ","2,637,373,766 ","360,130,467,334 ",136.5,2022,06,2637373766.0
202206,세종특별자치시,전체,건설업 ,819 ,"4,233,873 ","650,814,976 ",153.7 ,2022,06,4233873.0
202206,세종특별자치시,전체,"공공행정, 국방 및 사회보장 행정",298 ,"10,948,505 ","1,639,246,087 ",149.7 ,2022,06,10948505.0
202206,세종특별자치시,전체,광업 ,18 ,"1,050,070 ","175,731,265 ",167.4 ,2022,06,1050070.0
202206,세종특별자치시,전체,교육 서비스업,342 ,"5,990,080 ","686,730,950 ",114.6 ,2022,06,5990080.0
202206,세종특별자치시,전체,금융 및 보험업 ,88 ,"416,937 ","61,810,706 ",148.2 ,2022,06,416937.0
202206,세종특별자치시,전체,"농업, 임업 및 어업 ","10,056 ","7,070,049 ","390,626,172 ",55.3 ,2022,06,7070049.0
202206,세종특별자치시,전체,도매 및 소매업,"2,001 ","8,096,424 ","1,055,360,672 ",130.3 ,2022,06,8096424.0
202206,세종특별자치시,전체,보건업 및 사회복지 서비스업,266 ,"2,288,648 ","311,092,916 ",135.9 ,2022,06,2288648.0
202206,세종특별자치시,전체,부동산업 및 임대업 ,"5,343 ","22,644,049 ","3,287,072,685 ",145.2 ,2022,06,22644049.0
202206,세종특별자치시,전체,"사업시설관리,사업지원서비스업",108 ,"284,709 ","54,205,182 ",190.4 ,2022,06,284709.0
202206,세종특별자치시,전체,숙박 및 음식점업 ,"1,548 ","3,421,392 ","451,871,791 ",132.1 ,2022,06,3421392.0
202206,세종특별자치시,전체,"예술,스포츠및여가관련서비스업",239 ,"2,066,253 ","296,296,572 ",143.4 ,2022,06,2066253.0
202206,세종특별자치시,전체,운수업,603 ,"6,570,941 ","1,015,306,554 ",154.5 ,2022,06,6570941.0
202206,세종특별자치시,전체,"전기, 가스, 증기 및 수도사업 ","1,094 ","8,935,992 ","1,118,282,222 ",125.1 ,2022,06,8935992.0
202206,세종특별자치시,전체,"전문, 과학 및 기술 서비스업 ",94 ,"1,676,217 ","257,482,287 ",153.6 ,2022,06,1676217.0
202206,세종특별자치시,전체,제조업 ,"1,172 ","146,940,218 ","17,697,076,138 ",120.4 ,2022,06,146940218.0
202206,세종특별자치시,전체,"출판영상,방송통신정보서비스업","2,272 ","4,808,543 ","485,024,526 ",100.9 ,2022,06,4808543.0
202206,세종특별자치시,전체,하수폐기처리원료재생환경복원,161 ,"8,178,624 ","1,125,817,476 ",137.7 ,2022,06,8178624.0
202206,세종특별자치시,전체,"협회단체,수리기타개인서비스업",809 ,"1,670,983 ","255,122,658 ",152.7 ,2022,06,1670983.0
202206,세종특별자치시,전체,합계,"27,331 ","247,292,507 ","31,014,971,835 ",125.4,2022,06,247292507.0
202206,울산광역시,전체,건설업 ,"1,144 ","5,645,821 ","903,037,867 ",159.9 ,2022,06,5645821.0
202206,울산광역시,전체,"공공행정, 국방 및 사회보장 행정",726 ,"6,276,218 ","955,012,842 ",152.2 ,2022,06,6276218.0
202206,울산광역시,전체,광업 ,44 ,"1,146,015 ","196,791,130 ",171.7 ,2022,06,1146015.0
202206,울산광역시,전체,교육 서비스업,"1,823 ","17,107,035 ","2,007,944,291 ",117.4 ,2022,06,17107035.0
202206,울산광역시,전체,금융 및 보험업 ,355 ,"1,764,265 ","273,058,885 ",154.8 ,2022,06,1764265.0
202206,울산광역시,전체,"농업, 임업 및 어업 ","17,521 ","6,858,238 ","417,151,571 ",60.8 ,2022,06,6858238.0
202206,울산광역시,전체,도매 및 소매업,"8,974 ","32,105,451 ","4,312,741,084 ",134.3 ,2022,06,32105451.0
202206,울산광역시,전체,보건업 및 사회복지 서비스업,"1,360 ","8,299,258 ","1,141,765,356 ",137.6 ,2022,06,8299258.0
202206,울산광역시,전체,부동산업 및 임대업 ,"33,418 ","57,090,260 ","8,166,378,629 ",143 ,2022,06,57090260.0
202206,울산광역시,전체,"사업시설관리,사업지원서비스업",752 ,"1,564,879 ","221,051,514 ",141.3 ,2022,06,1564879.0
202206,울산광역시,전체,숙박 및 음식점업 ,"11,092 ","25,740,132 ","3,411,603,948 ",132.5 ,2022,06,25740132.0
202206,울산광역시,전체,"예술,스포츠및여가관련서비스업","1,928 ","7,530,012 ","1,059,492,996 ",140.7 ,2022,06,7530012.0
202206,울산광역시,전체,운수업,"1,127 ","15,999,148 ","2,339,081,770 ",146.2 ,2022,06,15999148.0
202206,울산광역시,전체,"전기, 가스, 증기 및 수도사업 ","2,649 ","87,378,186 ","10,652,748,413 ",121.9 ,2022,06,87378186.0
202206,울산광역시,전체,"전문, 과학 및 기술 서비스업 ",490 ,"2,705,977 ","388,544,693 ",143.6 ,2022,06,2705977.0
202206,울산광역시,전체,제조업 ,"4,829 ","2,159,111,008 ","246,615,611,652 ",114.2 ,2022,06,2159111008.0
202206,울산광역시,전체,"출판영상,방송통신정보서비스업","5,680 ","9,833,403 ","1,063,687,092 ",108.2 ,2022,06,9833403.0
202206,울산광역시,전체,하수폐기처리원료재생환경복원,981 ,"15,979,923 ","1,982,767,738 ",124.1 ,2022,06,15979923.0
202206,울산광역시,전체,"협회단체,수리기타개인서비스업","3,814 ","8,698,430 ","1,286,435,380 ",147.9 ,2022,06,8698430.0
202206,울산광역시,전체,합계,"98,707 ","2,470,833,659 ","287,394,906,851 ",116.3,2022,06,2470833659.0
202206,인천광역시,전체,"가구내고용,미분류자가소비생산",13 ,"11,322 ","1,474,729 ",130.3 ,2022,06,11322.0
202206,인천광역시,전체,건설업 ,"4,007 ","18,222,911 ","2,894,304,728 ",158.8 ,2022,06,18222911.0
202206,인천광역시,전체,"공공행정, 국방 및 사회보장 행정","1,835 ","19,073,207 ","2,829,076,264 ",148.3 ,2022,06,19073207.0
202206,인천광역시,전체,광업 ,162 ,"7,058,492 ","961,088,023 ",136.2 ,2022,06,7058492.0
202206,인천광역시,전체,교육 서비스업,"3,253 ","29,384,536 ","4,035,725,373 ",137.3 ,2022,06,29384536.0
202206,인천광역시,전체,금융 및 보험업 ,577 ,"8,745,941 ","1,215,868,210 ",139 ,2022,06,8745941.0
202206,인천광역시,전체,"농업, 임업 및 어업 ","27,206 ","12,920,502 ","781,454,568 ",60.5 ,2022,06,12920502.0
202206,인천광역시,전체,도매 및 소매업,"25,052 ","67,601,732 ","8,919,304,973 ",131.9 ,2022,06,67601732.0
202206,인천광역시,전체,보건업 및 사회복지 서비스업,"2,632 ","21,035,496 ","2,839,836,225 ",135 ,2022,06,21035496.0
202206,인천광역시,전체,부동산업 및 임대업 ,"52,708 ","204,039,447 ","29,259,931,624 ",143.4 ,2022,06,204039447.0
202206,인천광역시,전체,"사업시설관리,사업지원서비스업","4,201 ","3,775,555 ","578,322,145 ",153.2 ,2022,06,3775555.0
202206,인천광역시,전체,숙박 및 음식점업 ,"22,751 ","59,969,428 ","7,986,035,742 ",133.2 ,2022,06,59969428.0
202206,인천광역시,전체,"예술,스포츠및여가관련서비스업","3,359 ","14,053,658 ","1,978,237,374 ",140.8 ,2022,06,14053658.0
202206,인천광역시,전체,운수업,"2,910 ","91,602,769 ","11,615,675,993 ",126.8 ,2022,06,91602769.0
202206,인천광역시,전체,"전기, 가스, 증기 및 수도사업 ","4,829 ","55,260,573 ","7,642,894,763 ",138.3 ,2022,06,55260573.0
202206,인천광역시,전체,"전문, 과학 및 기술 서비스업 ","1,568 ","15,662,152 ","2,209,159,875 ",141.1 ,2022,06,15662152.0
202206,인천광역시,전체,제조업 ,"18,216 ","912,075,984 ","114,809,853,723 ",125.9 ,2022,06,912075984.0
202206,인천광역시,전체,"출판영상,방송통신정보서비스업","9,374 ","20,923,989 ","2,360,422,796 ",112.8 ,2022,06,20923989.0
202206,인천광역시,전체,하수폐기처리원료재생환경복원,609 ,"18,845,066 ","2,270,300,817 ",120.5 ,2022,06,18845066.0
202206,인천광역시,전체,"협회단체,수리기타개인서비스업","9,033 ","13,010,487 ","2,210,866,791 ",169.9 ,2022,06,13010487.0
202206,인천광역시,전체,합계,"194,295 ","1,593,273,247 ","207,399,834,736 ",130.2,2022,06,1593273247.0
202206,전라남도,전체,"가구내고용,미분류자가소비생산",64 ,"45,731 ","7,854,166 ",171.7 ,2022,06,45731.0
202206,전라남도,전체,건설업 ,"4,806 ","9,029,196 ","1,562,187,381 ",173 ,2022,06,9029196.0
202206,전라남도,전체,"공공행정, 국방 및 사회보장 행정","5,345 ","22,403,327 ","3,502,788,819 ",156.4 ,2022,06,22403327.0
202206,전라남도,전체,광업 ,939 ,"7,009,413 ","1,151,305,115 ",164.3 ,2022,06,7009413.0
202206,전라남도,전체,교육 서비스업,"4,039 ","24,208,942 ","3,027,311,809 ",125 ,2022,06,24208942.0
202206,전라남도,전체,금융 및 보험업 ,"1,055 ","4,099,192 ","608,268,576 ",148.4 ,2022,06,4099192.0
202206,전라남도,전체,"농업, 임업 및 어업 ","283,232 ","275,335,567 ","14,499,254,568 ",52.7 ,2022,06,275335567.0
202206,전라남도,전체,도매 및 소매업,"26,408 ","56,421,280 ","7,330,713,132 ",129.9 ,2022,06,56421280.0
202206,전라남도,전체,보건업 및 사회복지 서비스업,"4,556 ","22,121,276 ","2,983,396,915 ",134.9 ,2022,06,22121276.0
202206,전라남도,전체,부동산업 및 임대업 ,"39,395 ","59,948,133 ","8,712,963,091 ",145.3 ,2022,06,59948133.0
202206,전라남도,전체,"사업시설관리,사업지원서비스업","5,403 ","4,705,950 ","736,632,255 ",156.5 ,2022,06,4705950.0
202206,전라남도,전체,숙박 및 음식점업 ,"29,886 ","62,811,865 ","8,349,427,125 ",132.9 ,2022,06,62811865.0
202206,전라남도,전체,"예술,스포츠및여가관련서비스업","3,692 ","17,336,568 ","2,503,898,845 ",144.4 ,2022,06,17336568.0
202206,전라남도,전체,운수업,"35,846 ","50,219,988 ","4,521,606,097 ",90 ,2022,06,50219988.0
202206,전라남도,전체,"전기, 가스, 증기 및 수도사업 ","10,149 ","92,187,746 ","11,649,466,525 ",126.4 ,2022,06,92187746.0
202206,전라남도,전체,"전문, 과학 및 기술 서비스업 ","1,647 ","4,663,403 ","723,915,540 ",155.2 ,2022,06,4663403.0
202206,전라남도,전체,제조업 ,"12,643 ","1,726,167,859 ","197,033,923,111 ",114.1 ,2022,06,1726167859.0
202206,전라남도,전체,"출판영상,방송통신정보서비스업","13,203 ","23,252,702 ","2,598,166,882 ",111.7 ,2022,06,23252702.0
202206,전라남도,전체,하수폐기처리원료재생환경복원,"3,494 ","29,203,561 ","3,391,829,172 ",116.1 ,2022,06,29203561.0
202206,전라남도,전체,"협회단체,수리기타개인서비스업","12,720 ","18,341,906 ","2,857,896,553 ",155.8 ,2022,06,18341906.0
202206,전라남도,전체,합계,"498,522 ","2,509,513,605 ","277,752,805,677 ",110.7,2022,06,2509513605.0
202206,전라북도,전체,"가구내고용,미분류자가소비생산",14 ,"5,346 ","920,194 ",172.1 ,2022,06,5346.0
202206,전라북도,전체,건설업 ,"3,237 ","6,469,122 ","1,047,710,355 ",162 ,2022,06,6469122.0
202206,전라북도,전체,"공공행정, 국방 및 사회보장 행정","3,215 ","19,131,185 ","2,997,054,391 ",156.7 ,2022,06,19131185.0
202206,전라북도,전체,광업 ,162 ,"5,862,306 ","1,017,739,662 ",173.6 ,2022,06,5862306.0
202206,전라북도,전체,교육 서비스업,"4,232 ","27,152,673 ","3,344,415,694 ",123.2 ,2022,06,27152673.0
202206,전라북도,전체,금융 및 보험업 ,910 ,"5,450,750 ","850,871,879 ",156.1 ,2022,06,5450750.0
202206,전라북도,전체,"농업, 임업 및 어업 ","148,373 ","133,351,950 ","7,129,392,892 ",53.5 ,2022,06,133351950.0
202206,전라북도,전체,도매 및 소매업,"23,347 ","59,260,201 ","7,705,704,600 ",130 ,2022,06,59260201.0
202206,전라북도,전체,보건업 및 사회복지 서비스업,"4,525 ","21,868,122 ","2,919,149,795 ",133.5 ,2022,06,21868122.0
202206,전라북도,전체,부동산업 및 임대업 ,"46,823 ","66,279,031 ","9,753,336,329 ",147.2 ,2022,06,66279031.0
202206,전라북도,전체,"사업시설관리,사업지원서비스업","3,668 ","5,033,997 ","788,545,247 ",156.6 ,2022,06,5033997.0
202206,전라북도,전체,숙박 및 음식점업 ,"23,786 ","51,242,103 ","6,966,053,114 ",135.9 ,2022,06,51242103.0
202206,전라북도,전체,"예술,스포츠및여가관련서비스업","3,187 ","13,704,039 ","2,074,687,918 ",151.4 ,2022,06,13704039.0
202206,전라북도,전체,운수업,"23,617 ","35,325,953 ","3,773,010,684 ",106.8 ,2022,06,35325953.0
202206,전라북도,전체,"전기, 가스, 증기 및 수도사업 ","7,834 ","22,116,029 ","3,084,508,689 ",139.5 ,2022,06,22116029.0
202206,전라북도,전체,"전문, 과학 및 기술 서비스업 ","1,391 ","9,166,510 ","1,348,138,989 ",147.1 ,2022,06,9166510.0
202206,전라북도,전체,제조업 ,"11,217 ","923,310,232 ","110,893,674,414 ",120.1 ,2022,06,923310232.0
202206,전라북도,전체,"출판영상,방송통신정보서비스업","11,546 ","20,266,562 ","2,264,381,097 ",111.7 ,2022,06,20266562.0
202206,전라북도,전체,하수폐기처리원료재생환경복원,"2,867 ","36,402,711 ","4,301,741,467 ",118.2 ,2022,06,36402711.0
202206,전라북도,전체,"협회단체,수리기타개인서비스업","11,269 ","16,190,153 ","2,646,985,041 ",163.5 ,2022,06,16190153.0
202206,전라북도,전체,합계,"335,220 ","1,477,588,975 ","174,908,022,451 ",118.4,2022,06,1477588975.0
202206,제주특별자치도,전체,건설업 ,"1,396 ","1,019,145 ","205,000,605 ",201.1 ,2022,06,1019145.0
202206,제주특별자치도,전체,"공공행정, 국방 및 사회보장 행정",765 ,"7,049,331 ","987,173,618 ",140 ,2022,06,7049331.0
202206,제주특별자치도,전체,광업 ,26 ,"608,732 ","129,730,360 ",213.1 ,2022,06,608732.0
202206,제주특별자치도,전체,교육 서비스업,790 ,"8,971,130 ","1,120,917,967 ",124.9 ,2022,06,8971130.0
202206,제주특별자치도,전체,국제 및 외국기관,8 ,"6,975 ","1,047,803 ",150.2 ,2022,06,6975.0
202206,제주특별자치도,전체,금융 및 보험업 ,265 ,"1,084,121 ","160,829,037 ",148.3 ,2022,06,1084121.0
202206,제주특별자치도,전체,"농업, 임업 및 어업 ","50,089 ","112,655,810 ","6,278,344,295 ",55.7 ,2022,06,112655810.0
202206,제주특별자치도,전체,도매 및 소매업,"14,626 ","22,718,736 ","2,915,608,779 ",128.3 ,2022,06,22718736.0
202206,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,210 ","6,080,248 ","823,851,361 ",135.5 ,2022,06,6080248.0
202206,제주특별자치도,전체,부동산업 및 임대업 ,"37,679 ","62,524,610 ","9,210,771,672 ",147.3 ,2022,06,62524610.0
202206,제주특별자치도,전체,"사업시설관리,사업지원서비스업",249 ,"580,227 ","93,253,084 ",160.7 ,2022,06,580227.0
202206,제주특별자치도,전체,숙박 및 음식점업 ,"12,218 ","54,793,032 ","7,356,445,123 ",134.3 ,2022,06,54793032.0
202206,제주특별자치도,전체,"예술,스포츠및여가관련서비스업","1,133 ","10,566,811 ","1,457,306,790 ",137.9 ,2022,06,10566811.0
202206,제주특별자치도,전체,운수업,"1,672 ","8,148,793 ","867,399,848 ",106.4 ,2022,06,8148793.0
202206,제주특별자치도,전체,"전기, 가스, 증기 및 수도사업 ","8,724 ","25,476,106 ","3,005,931,507 ",118 ,2022,06,25476106.0
202206,제주특별자치도,전체,"전문, 과학 및 기술 서비스업 ",392 ,"1,199,864 ","172,197,500 ",143.5 ,2022,06,1199864.0
202206,제주특별자치도,전체,제조업 ,"1,873 ","25,201,288 ","3,321,966,501 ",131.8 ,2022,06,25201288.0
202206,제주특별자치도,전체,"출판영상,방송통신정보서비스업","4,395 ","8,337,322 ","955,006,235 ",114.5 ,2022,06,8337322.0
202206,제주특별자치도,전체,하수폐기처리원료재생환경복원,"1,304 ","12,974,936 ","1,524,617,706 ",117.5 ,2022,06,12974936.0
202206,제주특별자치도,전체,"협회단체,수리기타개인서비스업","2,361 ","6,565,408 ","944,187,748 ",143.8 ,2022,06,6565408.0
202206,제주특별자치도,전체,합계,"141,175 ","376,562,625 ","41,531,587,539 ",110.3,2022,06,376562625.0
202206,충청남도,전체,"가구내고용,미분류자가소비생산",5 ,"7,535 ","833,711 ",110.6 ,2022,06,7535.0
202206,충청남도,전체,건설업 ,"7,089 ","12,197,901 ","1,935,953,385 ",158.7 ,2022,06,12197901.0
202206,충청남도,전체,"공공행정, 국방 및 사회보장 행정","2,787 ","20,703,226 ","3,134,087,899 ",151.4 ,2022,06,20703226.0
202206,충청남도,전체,광업 ,273 ,"26,305,449 ","3,710,971,182 ",141.1 ,2022,06,26305449.0
202206,충청남도,전체,교육 서비스업,"3,697 ","34,388,211 ","4,362,047,978 ",126.8 ,2022,06,34388211.0
202206,충청남도,전체,금융 및 보험업 ,897 ,"5,317,370 ","784,603,600 ",147.6 ,2022,06,5317370.0
